pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CH,2019/6/19,84.6,-3.4385,5.2162,Max Scherzer,547180,453286,null,ball,,,,,11,null,R,L,R,WSH,PHI,B,null,null,0,0,2019,-1.0499,-0.1215,-1.0538,2.503,null,null,null,2,3,Top,null,null,,,435559,,190619_234801,7.6172,-123.0939,0.2002,-12.0402,21.9239,-33.6476,3.2903,1.6,null,null,null,84.757,1407,6.168,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.3317,null,null,null,null,null,null,null,18,1,Changeup,1,0,0,1,0,1,0,1,Standard,Standard
CU,2019/6/19,80.2,-3.35,5.4079,Max Scherzer,516416,453286,field_out,hit_into_play,,,,,3,Jean Segura pops out to first baseman Matt Adams in foul territory.  ,R,R,R,WSH,PHI,X,3,popup,1,1,2019,0.6798,0.0464,0.4919,3.0782,null,null,null,1,3,Top,183.47,181.68,,,435559,,190619_234704,7.1624,-116.6244,1.3311,5.0591,17.8543,-32.1583,3.17,1.53,null,80,69,79.952,2639,5.744,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7558,0,0,0,1,0,0,3,17,3,Curveball,1,0,0,1,0,1,0,1,Standard,Standard
FF,2019/6/19,95.5,-3.5301,5.3798,Max Scherzer,516416,453286,null,ball,,,,,11,null,R,R,R,WSH,PHI,B,null,null,0,1,2019,-1.0598,1.0532,-2.2647,2.4636,null,null,null,1,3,Top,null,null,,,435559,,190619_234643,5.6648,-138.9329,-4.4279,-14.8395,28.0596,-17.8747,3.1007,1.4382,null,null,null,95.507,2435,6.087,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.4126,null,null,null,null,null,null,null,17,2,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard
FF,2019/6/19,95.2,-3.3926,5.5418,Max Scherzer,516416,453286,null,foul,,,,,2,null,R,R,R,WSH,PHI,S,null,null,0,0,2019,-0.8697,1.3154,0.1538,2.9353,null,null,null,1,3,Top,null,null,,,435559,,190619_234623,11.0588,-138.0602,-4.0268,-13.2392,28.6409,-15.0136,3.17,1.53,160,81.1,12.4,94.215,2353,5.749,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7503,null,null,null,null,null,null,null,17,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard
FF,2019/6/19,96.4,-3.5669,5.3376,Max Scherzer,453562,453286,strikeout,called_strike,,,,,5,Jake Arrieta called out on strikes.  ,R,R,R,WSH,PHI,S,2,null,0,2,2019,-0.9906,1.2671,0.1481,2.9054,null,null,null,0,3,Top,null,null,,,435559,,190619_234551,11.9485,-139.9021,-3.6852,-15.3592,29.3196,-15.1811,3.5378,1.7,null,null,null,95.681,2459,5.864,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6354,null,null,0,1,0,0,null,16,3,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard
SL,2019/6/19,85.7,-3.6806,5.2262,Max Scherzer,453562,453286,null,swinging_strike,,,,,8,null,R,R,R,WSH,PHI,S,null,null,0,1,2019,0.2122,0.1252,0.1304,2.1593,null,null,null,0,3,Top,null,null,,,435559,,190619_234534,8.4701,-124.5759,-1.2538,0.6183,22.7943,-30.8956,3.53,1.7,null,null,null,84.89,2435,5.622,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.878,null,null,null,null,null,null,null,16,2,Slider,1,0,0,1,0,1,0,1,Standard,Standard
FF,2019/6/19,93.4,-3.511,5.4116,Max Scherzer,453562,453286,null,called_strike,,,,,9,null,R,R,R,WSH,PHI,S,null,null,0,0,2019,-0.9552,1.3021,0.4425,1.9384,null,null,null,0,3,Top,null,null,,,435559,,190619_234522,12.1165,-135.4633,-5.9629,-14.052,26.6612,-15.3104,3.4965,1.6442,null,null,null,92.838,2378,5.918,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.582,null,null,null,null,null,null,null,16,1,4-Seam Fastball,1,0,0,1,0,1,0,1,Standard,Standard
FF,2019/6/19,96.7,-3.524,5.239,Max Scherzer,595284,453286,field_out,hit_into_play,,,,,5,Andrew Knapp flies out to left fielder Juan Soto.  ,R,L,R,WSH,PHI,X,7,fly_ball,3,2,2019,-0.9693,1.203,-0.1898,2.2116,null,null,543543,2,2,Top,51.93,119.07,,,435559,,190619_233205,10.914,-140.2904,-5.1375,-14.9306,29.7805,-15.6563,3.13,1.53,257,93.8,56.5,95.808,2422,5.805,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6948,0.013,0.012,0,1,0,0,3,11,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,95.8,-3.6096,5.0759,Max Scherzer,595284,453286,null,swinging_strike,,,,,8,null,R,L,R,WSH,PHI,S,null,null,3,1,2019,-0.9679,1.1109,-0.0782,1.8431,null,null,543543,2,2,Top,null,null,,,435559,,190619_233107,11.4588,-139.1091,-5.429,-14.932,28.3744,-16.8116,3.21,1.56,null,null,null,95.844,2429,6.228,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.271,null,null,null,null,null,null,null,11,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2019/6/19,80.5,-3.5709,5.1567,Max Scherzer,595284,453286,null,ball,,,,,11,null,R,L,R,WSH,PHI,B,null,null,2,1,2019,0.4099,-0.0998,-0.5913,3.9563,null,null,543543,2,2,Top,null,null,,,435559,,190619_233039,5.7948,-117.1064,4.0565,2.8046,18.8363,-33.944,3.1846,1.4399,null,null,null,80.213,2670,5.778,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7214,null,null,null,null,null,null,null,11,4,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,95,-3.4766,5.2441,Max Scherzer,595284,453286,null,ball,,,,,13,null,R,L,R,WSH,PHI,B,null,null,1,1,2019,-1.063,1.0404,-1.3382,2.167,null,null,543543,2,2,Top,null,null,,,435559,,190619_233011,7.8959,-138.0551,-4.7087,-15.1227,27.8327,-18.1902,3.2265,1.5375,null,null,null,94.783,2393,6.026,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.4735,null,null,null,null,null,null,null,11,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2019/6/19,79,-3.4464,5.3938,Max Scherzer,595284,453286,null,ball,,,,,9,null,R,L,R,WSH,PHI,B,null,null,0,1,2019,0.6604,-0.4967,0.6442,1.485,null,null,543543,2,2,Top,null,null,,,435559,,190619_232941,7.6227,-114.9074,-0.9053,4.5917,17.9684,-36.5915,3.1531,1.4729,null,null,null,78.618,2692,5.698,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.8011,null,null,null,null,null,null,null,11,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,94.9,-3.5331,5.3695,Max Scherzer,595284,453286,null,foul,,,,,5,null,R,L,R,WSH,PHI,S,null,null,0,0,2019,-1.1408,1.4181,0.0151,2.5136,null,null,543543,2,2,Top,null,null,,,435559,,190619_232914,11.5721,-137.5632,-4.781,-16.6862,30.415,-13.8069,3.21,1.56,177,74.7,23.5,93.427,2420,5.627,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.8728,null,null,null,null,null,null,null,11,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019/6/19,91.8,-3.5161,5.2199,Max Scherzer,543543,453286,single,hit_into_play_no_out,,,,,7,Brad Miller singles on a ground ball to center fielder Victor Robles.  ,R,L,R,WSH,PHI,X,8,ground_ball,2,1,2019,-0.2989,0.6122,-0.4382,1.9502,null,null,null,2,2,Top,119.98,103.46,,,435559,,190619_232836,8.3453,-133.585,-3.7873,-5.0327,23.5943,-24.4148,3.43,1.61,13,101.5,-8.1,91.681,2567,5.818,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6813,0.292,0.269,0.9,1,1,0,2,10,4,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019/6/19,96.8,-3.4908,5.2539,Max Scherzer,543543,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,1,1,2019,-1.1702,1.1751,0.8947,2.3586,null,null,null,2,2,Top,null,null,,,435559,,190619_232804,14.1213,-140.167,-4.7192,-18.2079,29.7062,-16.1215,3.4392,1.61,null,null,null,95.768,2594,5.829,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6708,null,null,null,null,null,null,null,10,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019/6/19,95.1,-3.4189,5.496,Max Scherzer,543543,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,0,1,2019,-0.9197,1.2373,1.2785,2.4055,null,null,null,2,2,Top,null,null,,,435559,,190619_232748,14.1224,-137.6307,-5.0819,-14.4006,27.843,-15.8366,3.4502,1.61,null,null,null,94.102,2488,5.81,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6891,null,null,null,null,null,null,null,10,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,2019/6/19,80.7,-3.403,5.442,Max Scherzer,543543,453286,null,foul,,,,,9,null,R,L,R,WSH,PHI,S,null,null,0,0,2019,0.7313,-0.4385,0.4608,1.9032,null,null,null,2,2,Top,null,null,,,435559,,190619_232733,7.1617,-117.3695,-0.4948,5.5446,18.8039,-36.3158,3.43,1.61,446,111.9,30,80.363,2708,5.746,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7534,null,null,null,null,null,null,null,10,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
FF,2019/6/19,95.8,-3.6189,5.2397,Max Scherzer,514917,453286,field_out,hit_into_play,,,,,5,"Cesar Hernandez grounds out, third baseman Anthony Rendon to first baseman Matt Adams.  ",R,L,R,WSH,PHI,X,5,ground_ball,3,2,2019,-1.0751,1.1587,-0.0718,2.6755,null,null,null,1,2,Top,100.67,164.41,,,435559,,190619_232650,11.5826,-138.9777,-3.7119,-16.0258,26.8897,-16.8105,3.27,1.54,93,75.1,6,95.126,2440,5.764,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7356,0.24,0.207,0,1,0,0,2,9,7,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.2,-3.4973,5.2533,Max Scherzer,514917,453286,null,foul,,,,,2,null,R,L,R,WSH,PHI,S,null,null,3,2,2019,-0.9768,1.166,0.0463,2.7338,null,null,null,1,2,Top,null,null,,,435559,,190619_232628,11.403,-139.5777,-3.6371,-14.9487,29.2412,-16.6488,3.27,1.54,205,64.8,30.7,95.232,2526,5.735,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.764,null,null,null,null,null,null,null,9,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019/6/19,85.7,-3.5346,5.2116,Max Scherzer,514917,453286,null,ball,,,,,13,null,R,L,R,WSH,PHI,B,null,null,2,2,2019,-1.1774,0.0526,-1.1302,2.2521,null,null,null,1,2,Top,null,null,,,435559,,190619_232558,7.9219,-124.5345,-0.8317,-13.5794,23.954,-31.7081,3.3042,1.5007,null,null,null,84.976,1378,5.801,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6983,null,null,null,null,null,null,null,9,5,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
CH,2019/6/19,84.5,-3.6975,5.2011,Max Scherzer,514917,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,1,2,2019,-1.1352,0.0812,0.1073,1.1573,null,null,null,1,2,Top,null,null,,,435559,,190619_232543,10.9371,-122.6017,-3.2024,-13.2739,22.1183,-31.0097,3.2977,1.4383,null,null,null,83.802,1397,5.796,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7031,null,null,null,null,null,null,null,9,4,Changeup,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,95.2,-3.5344,5.4663,Max Scherzer,514917,453286,null,ball,,,,,12,null,R,L,R,WSH,PHI,B,null,null,0,2,2019,-0.8531,1.1049,0.8019,3.6718,null,null,null,1,2,Top,null,null,,,435559,,190619_232525,13.0476,-137.9536,-1.4654,-13.3771,28.0857,-18.216,3.2912,1.4904,null,null,null,94.153,2470,5.718,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.781,null,null,null,null,null,null,null,9,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
CU,2019/6/19,79.9,-3.3789,5.5675,Max Scherzer,514917,453286,null,called_strike,,,,,4,null,R,L,R,WSH,PHI,S,null,null,0,1,2019,0.6836,-0.4951,-0.405,2.6748,null,null,null,1,2,Top,null,null,,,435559,,190619_232509,5.2229,-116.1713,1.1478,5.2143,18.8743,-36.9771,3.3329,1.54,null,null,null,79.099,2620,5.481,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,55.0188,null,null,null,null,null,null,null,9,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,94.5,-3.4488,5.401,Max Scherzer,514917,453286,null,called_strike,,,,,5,null,R,L,R,WSH,PHI,S,null,null,0,0,2019,-1.0405,1.0841,-0.0009,2.2107,null,null,null,1,2,Top,null,null,,,435559,,190619_232456,11.1407,-137.0656,-4.9628,-15.2368,27.4584,-17.8441,3.27,1.3931,null,null,null,93.915,2412,5.917,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5828,null,null,null,null,null,null,null,9,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019/6/19,90.5,-3.6673,5.1532,Max Scherzer,457803,453286,field_out,hit_into_play,,,,,4,Jay Bruce flies out to center fielder Victor Robles.  ,R,L,R,WSH,PHI,X,8,fly_ball,0,0,2019,-0.4499,0.8826,-0.3464,2.3116,null,null,null,0,2,Top,108.85,87.3,,,435559,,190619_232433,9.1285,-131.572,-3.0727,-6.7326,22.0093,-21.639,3.27,1.54,269,91.4,49.7,90.394,2485,5.808,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6918,0.003,0,0,1,0,0,3,8,1,Cutter,0,0,0,0,0,0,0,0,Infield shift,Standard
SL,2019/6/19,87.9,-3.6552,5.0881,Max Scherzer,656555,453286,strikeout,called_strike,,,,,4,Rhys Hoskins called out on strikes.  ,R,R,R,WSH,PHI,S,2,null,3,2,2019,0.1531,0.0533,-0.3313,2.7403,516416,null,null,2,1,Top,null,null,,,435559,,190619_231518,7.6934,-127.8592,0.2589,0.2318,23.8812,-31.8532,3.3866,1.65,null,null,null,87.712,2248,5.982,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5174,null,null,0,1,0,0,null,4,7,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,98,-3.5001,5.1679,Max Scherzer,656555,453286,null,foul,,,,,2,null,R,R,R,WSH,PHI,S,null,null,3,2,2019,-0.698,1.0845,-0.024,3.3641,516416,null,null,2,1,Top,null,null,,,435559,,190619_231443,10.9048,-142.4071,-1.9094,-11.6213,27.8851,-17.2581,3.48,1.65,null,null,null,97.956,2400,6.014,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.4854,null,null,null,null,null,null,null,4,6,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,95.8,-3.3585,5.3186,Max Scherzer,656555,453286,null,foul,,,,,2,null,R,R,R,WSH,PHI,S,null,null,3,1,2019,-0.8563,1.1529,0.0102,2.9292,516416,null,null,2,1,Top,null,null,,,435559,,190619_231408,10.6688,-139.0562,-3.2341,-13.1749,28.6944,-16.9544,3.48,1.65,195,81.1,19.1,95.084,2459,5.834,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6658,null,null,null,null,null,null,null,4,5,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.6,-3.3801,5.4001,Max Scherzer,656555,453286,null,ball,,,,,11,null,R,R,R,WSH,PHI,B,null,null,2,1,2019,-0.9399,1.1778,-0.192,4.0759,516416,null,null,2,1,Top,null,null,,,435559,,190619_231341,10.4601,-140.2901,-0.5802,-14.4891,30.7601,-17.0012,3.4198,1.65,null,null,null,95.654,2460,5.784,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7154,null,null,null,null,null,null,null,4,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.4,-3.4146,5.4027,Max Scherzer,656555,453286,null,ball,,,,,11,null,R,R,R,WSH,PHI,B,null,null,1,1,2019,-0.719,1.0787,-0.7734,4.559,516416,null,null,2,1,Top,null,null,,,435559,,190619_231315,8.5525,-140.1493,0.8807,-11.1632,29.1477,-18.496,3.5486,1.6502,null,null,null,95.966,2459,5.912,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.588,null,null,null,null,null,null,null,4,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/6/19,86.4,-3.6454,5.106,Max Scherzer,656555,453286,null,ball,,,,,14,null,R,R,R,WSH,PHI,B,null,null,0,1,2019,0.2875,0.1813,0.7609,0.7883,516416,null,null,2,1,Top,null,null,,,435559,,190619_231251,9.7987,-125.4165,-4.3659,1.06,24.5596,-29.6776,3.48,1.5634,null,null,null,85.477,2312,5.759,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7406,null,null,null,null,null,null,null,4,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/6/19,86.6,-3.6007,5.1505,Max Scherzer,656555,453286,null,called_strike,,,,,6,null,R,R,R,WSH,PHI,S,null,null,0,0,2019,0.3381,0.2792,0.3921,2.6182,516416,null,null,2,1,Top,null,null,,,435559,,190619_231226,8.7373,-125.7002,-0.3734,1.7503,25.2554,-29.4501,3.3703,1.65,null,null,null,85.495,2307,5.696,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.8038,null,null,null,null,null,null,null,4,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/6/19,87.6,-3.6616,5.2293,Max Scherzer,664068,453286,field_out,hit_into_play,,,,,14,Scott Kingery grounds out softly to first baseman Matt Adams.   Jean Segura to 3rd.  ,R,R,R,WSH,PHI,X,3,ground_ball,0,1,2019,0.1649,-0.0025,0.8868,2.4141,null,516416,null,1,1,Top,147.08,178.57,,,435559,,190619_231140,10.5479,-127.2418,-0.7022,-0.1439,23.1707,-32.2855,3.36,1.55,36,43.8,5,87.195,2485,5.882,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6175,0.105,0.084,0,1,0,0,1,3,2,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.7,-3.4634,5.1288,Max Scherzer,664068,453286,null,foul,,,,,6,null,R,R,R,WSH,PHI,S,null,null,0,0,2019,-1.1163,1.1642,0.506,2.5488,null,516416,null,1,1,Top,null,null,,,435559,,190619_231048,12.9504,-140.1113,-3.8729,-17.3508,30.2546,-16.3836,3.36,1.55,null,null,null,95.903,2439,5.969,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5301,null,null,null,null,null,null,null,3,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.1,-3.4363,5.3113,Max Scherzer,547180,453286,field_out,hit_into_play,,,,,5,Bryce Harper flies out to left fielder Juan Soto in foul territory.   Jean Segura to 2nd.  ,R,L,R,WSH,PHI,X,7,fly_ball,2,1,2019,-1.1191,1.1019,0.041,2.1641,null,null,516416,0,1,Top,23.29,108.04,,,435559,,190619_231007,11.5169,-139.4071,-5.1198,-16.7352,28.8651,-17.2112,3.14,1.6,321,94.9,34.7,95.106,2500,5.708,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7911,0.163,0.27,0,1,0,0,3,2,4,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FC,2019/6/19,91.3,-3.606,5.246,Max Scherzer,547180,453286,null,ball,,,,,14,null,R,L,R,WSH,PHI,B,null,null,1,1,2019,-0.6625,0.963,1.6319,1.3795,null,null,516416,0,1,Top,null,null,,,435559,,190619_230823,14.3971,-132.073,-5.8088,-10.4061,24.7661,-20.0904,3.1867,1.58,null,null,null,90.609,2499,5.93,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5697,null,null,null,null,null,null,null,2,3,Cutter,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.8,-3.5168,5.2968,Max Scherzer,547180,453286,null,swinging_strike,,,,,2,null,R,L,R,WSH,PHI,S,null,null,1,0,2019,-1.3027,1.1554,-0.1835,2.7654,null,null,516416,0,1,Top,null,null,,,435559,,190619_230753,11.6244,-140.314,-3.7092,-19.4074,30.337,-16.6239,3.14,1.6,null,null,null,95.63,2609,5.73,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.7696,null,null,null,null,null,null,null,2,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,95.1,-3.4816,5.4371,Max Scherzer,547180,453286,null,ball,,,,,12,null,R,L,R,WSH,PHI,B,null,null,0,0,2019,-1.0644,1.1552,1.3331,2.9225,null,null,516416,0,1,Top,null,null,,,435559,,190619_230728,14.7935,-137.7185,-3.4395,-16.4506,28.1569,-17.1174,3.327,1.5817,null,null,null,94.34,2515,5.935,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5643,null,null,null,null,null,null,null,2,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/6/19,86.7,-3.5416,5.1781,Max Scherzer,516416,453286,single,hit_into_play_no_out,,,,,14,Jean Segura singles on a line drive to center fielder Victor Robles.  ,R,R,R,WSH,PHI,X,8,line_drive,1,2,2019,0.1208,0.2812,0.2792,0.6464,null,null,null,0,1,Top,95.11,88.06,,,435559,,190619_230637,8.7473,-125.8217,-5.1332,-0.3649,23.3172,-28.5319,3.17,1.53,273,76.4,26.7,85.641,2478,5.563,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.9362,0.453,0.447,0.9,1,1,0,4,1,4,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.7,-3.4894,5.2671,Max Scherzer,516416,453286,null,ball,,,,,11,null,R,R,R,WSH,PHI,B,null,null,0,2,2019,-0.8558,1.1874,-0.0008,4.1591,null,null,null,0,1,Top,null,null,,,435559,,190619_230610,11.0897,-140.3147,-0.0616,-13.502,29.4692,-16.8813,3.0872,1.4229,null,null,null,95.972,2602,5.867,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.6322,null,null,null,null,null,null,null,1,3,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/19,96.5,-3.392,5.5505,Max Scherzer,516416,453286,null,swinging_strike,,,,,6,null,R,R,R,WSH,PHI,S,null,null,0,1,2019,-0.665,1.4145,0.793,2.5719,null,null,null,0,1,Top,null,null,,,435559,,190619_230553,12.5032,-139.8835,-5.4783,-11.2592,28.9108,-12.8017,3.17,1.53,null,null,null,95.947,2557,5.997,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.5026,null,null,null,null,null,null,null,1,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard
SL,2019/6/19,86.8,-3.5764,5.3578,Max Scherzer,516416,453286,null,called_strike,,,,,2,null,R,R,R,WSH,PHI,S,null,null,0,0,2019,0.0958,0.2764,-0.1161,2.8422,null,null,null,0,1,Top,null,null,,,435559,,190619_230540,7.9795,-126.1332,-0.4286,-0.4412,22.8765,-29.4188,3.0817,1.4163,null,null,null,86.051,2497,5.644,565931,453286,435559,571431,572821,543685,607208,665742,645302,594809,54.8556,null,null,null,null,null,null,null,1,1,Slider,0,0,0,0,0,0,0,0,Standard,Standard
FF,2019/6/14,95.8,-3.5601,4.976,Max Scherzer,545121,453286,field_out,hit_into_play,,,,,8,"Ildemaro Vargas grounds out sharply, second baseman Brian Dozier to first baseman Howie Kendrick.  ",R,L,R,WSH,ARI,X,4,ground_ball,3,2,2019,-0.9284,1.0472,-0.0271,1.7827,null,null,608348,2,7,Top,149.44,153.75,,,435559,,190615_010105,11.3296,-139.0873,-5.1566,-14.3184,28.2238,-17.7765,3.23,1.5,115,103.4,4.9,95.591,2476,6.082,565926,453286,435559,435062,572821,543685,607208,665742,572191,645302,54.4178,0.634,0.605,0,1,0,0,4,52,6,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,2019/6/14,95.8,-3.4245,5.2901,Max Scherzer,545121,453286,null,called_strike,,,,,9,null,R,L,R,WSH,ARI,S,null,null,3,1,2019,-1.0713,1.1833,0.3199,1.5269,null,null,608348,2,7,Top,null,null,,,435559,,190615_010032,12.1274,-138.8466,-6.8806,-16.2188,28.4873,-15.8142,3.1401,1.4083,null,null,null,95.095,2471,5.915,565926,453286,435559,435062,572821,543685,607208,665742,572191,645302,54.5841,null,null,null,null,null,null,null,52,5,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
FF,2019/6/14,94,-3.3389,5.2764,Max Scherzer,545121,453286,null,called_strike,,,,,8,null,R,L,R,WSH,ARI,S,null,null,3,0,2019,-1.0482,1.1257,-0.0495,1.5587,null,null,608348,2,7,Top,null,null,,,435559,,190615_010007,10.7607,-136.3548,-6.3691,-15.2136,27.1126,-17.0698,3.0875,1.3721,null,null,null,93.833,2333,6.151,565926,453286,435559,435062,572821,543685,607208,665742,572191,645302,54.3482,null,null,null,null,null,null,null,52,4,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
CH,2019/6/14,81.8,-3.4666,5.0949,Max Scherzer,545121,453286,null,blocked_ball,,,,,13,null,R,L,R,WSH,ARI,B,null,null,2,0,2019,-1.26,0.1735,-0.131,0.5342,null,null,608348,2,7,Top,null,null,,,435559,,190615_005941,9.8805,-118.7486,-4.0317,-13.6761,21.5258,-30.0197,3.1106,1.4313,null,null,null,81.586,1365,6.157,565926,453286,435559,435062,572821,543685,607208,665742,572191,645302,54.3427,null,null,null,null,null,null,null,52,3,Changeup,5,2,2,5,2,5,2,5,Standard,Standard
FF,2019/6/14,95,-3.541,5.0397,Max Scherzer,545121,453286,null,ball,,,,,11,null,R,L,R,WSH,ARI,B,null,null,1,0,2019,-0.8786,1.0874,-1.348,2.3557,null,null,608348,2,7,Top,null,null,,,435559,,190615_005915,7.6366,-138.1302,-3.7767,-12.7651,28.9999,-17.7857,3.1414,1.4365,null,null,null,94.676,2467,6.016,565926,453286,435559,435062,572821,543685,607208,665742,572191,645302,54.4839,null,null,null,null,null,null,null,52,2,4-Seam Fastball,5,2,2,5,2,5,2,5,Standard,Standard
